text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term
@BrasilTurnover esses jogos que passam na tnt sports da pra assistir pelo hbo max igual a champions?,2021-10-21 14:38:51,1451196288091910148,0,0,BrasilTurnover,,Twitter for iPhone,pt,66,950444809877098501,Joao Pedro Gunthen,JoaoPedroBPG,"São Paulo, Brasil",Mon Jan 08 19:11:15 +0000 2018,hbomax,hbo max
"WarnerMedia anunciou que a HBO Max+HBO tem juntos globalmente 69.4 milhões de assinantes. 

mais em breve no… https://t.co/qiZczvuXxs",2021-10-21 14:26:17,1451193124571660293,0,16,,,Twitter Web App,pt,4007,45995929,Miguel,mpmorales,São Paulo - Brasil,Wed Jun 10 00:57:01 +0000 2009,hbomax,hbo max
Hoje é aniversário de 80 anos da Mulher-Maravilha e fui surpreendido com a série dos anos 1970 adicionada ao HBO Ma… https://t.co/SDrG5OrOb5,2021-10-21 14:03:29,1451187388366024712,0,4,,,Twitter for Android,pt,673,31509082,Wonder-Boy,LexGrey,"São Paulo, Brasil",Wed Apr 15 20:25:50 +0000 2009,hbomax,hbo max
@TNTSportsBR Onde eu encontro aquele bate-papo entre o Fred e o Alex Telles que passou na transmissão da HBO Max?,2021-10-21 13:59:02,1451186266502950923,0,0,TNTSportsBR,,Twitter Web App,pt,3754,715614005285560323,Thiago Seixas 📽️ twitch.tv/diarioplaninauta,Dia_Planinauta,"São Paulo, Brasil",Thu Mar 31 18:57:29 +0000 2016,hbomax,hbo max
Não lembrava que a morte da Brittany Murphy tinha sido tão estranha assim. Documentário na HBO MAX. https://t.co/YNnuUoQr6n,2021-10-21 13:55:35,1451185400626626568,1,25,,,Twitter Web App,pt,6915,12886792,rnt mtt,renatamotta,"São Paulo, Brazil",Wed Jan 30 21:09:13 +0000 2008,hbomax,hbo max
Sendo obrigada elogiar o app do HBO max https://t.co/ctcCNBIhtF,2021-10-21 13:55:28,1451185368510853125,0,1,,,Twitter for iPhone,pt,216,813780482,Unicorna,tatypontocom,"São Paulo, Brasil",Sun Sep 09 19:52:49 +0000 2012,hbomax,hbo max
"O streaming da Warner inicia conversas para desenvolver uma atração prelúdio da trama mafiosa

https://t.co/HzoQCXZ4uy",2021-10-21 13:27:01,1451178211942060032,0,0,,,Observatório de Séries,pt,111,1033826954745729025,Observatório de Séries,obsdeseries,"São Paulo, Brasil",Sun Aug 26 21:22:08 +0000 2018,hbomax,hbo max
"@rodrigogatti Penso que um dia isso vai acontecer... ainda haverá a exclusividade, porém atrelada a um serviço, com… https://t.co/ctMpWIcaXI",2021-10-21 13:08:07,1451173452933734407,0,1,rodrigogatti,,Twitter for Android,pt,364,1033372249921933319,GamePlayBrasilStudios™ #UnboringTheFuture🏆💎,GPlayBRStudios,"São Paulo, Brasil",Sat Aug 25 15:15:18 +0000 2018,hbomax,hbo max
"Eu assinaria HBO Max, somente pra assistir à série de The Last of Us. https://t.co/stn4mtmctP",2021-10-21 12:14:05,1451159854928777218,0,8,,,Twitter for Android,pt,576,1166753615312314369,𝘈𝘯𝘥𝘳é7𝘹 🎮 Sekiro,andre_d4rk2,"São Paulo, Brasil.",Wed Aug 28 16:45:33 +0000 2019,hbomax,hbo max
NOS SIRVA TUDO! Showrunner da série de Lanterna Verde para o HBO Max diz que produção será “gigantesca”; confira… https://t.co/wTZCM23LYC,2021-10-21 11:09:40,1451143645663481864,0,4,,,Twitter for iPhone,pt,3830,4442492673,Nerd Site,nerd_site,"São Paulo, Brasil",Thu Dec 10 23:43:05 +0000 2015,hbomax,hbo max
eu acabei de pesquisar a ordem das animações da DC e eu vou assitir TODAS na ordem HBO max q me aguarde,2021-10-21 05:29:53,1451058135112761344,0,0,,,Twitter for Android,pt,1126,1018532039744634880,rua ⚣︎ | 📺 - S1: Young Justice,ruaruacosta,"São Paulo, Brasil",Sun Jul 15 16:25:36 +0000 2018,hbomax,hbo max
"@rehseokx ent, tb via assim, agr lançou tudo no HBO Max e tô vendo, bom demaisss",2021-10-20 15:46:22,1450850889212862472,0,0,rehseokx,,Twitter for iPhone,pt,211,718555198843678722,Edu 🤙 vacinado e digo mais,Vegas_011,"São Paulo, Brasil",Fri Apr 08 21:44:44 +0000 2016,hbomax,hbo max
@Vivascco Eu posso te passar meu acesso da HBO max,2021-10-20 15:15:07,1450843028323815424,0,0,Vivascco,,Twitter for Android,pt,145,1157046602466566145,𝕝𝕦𝕚𝕚𝕤.𝔻𝕚𝕒𝕤,lluiis_otv,"São Paulo, Brasil",Thu Aug 01 21:53:01 +0000 2019,hbomax,hbo max
"@canalgaynerd Por essas e outras que o meu sonho é Warner/Dc cancelar TODAS as séries do CW, todas elas. Deixa só n… https://t.co/OFj70pmLSM",2021-10-20 14:19:52,1450829120653479941,0,1,LexGrey,,Twitter Web App,pt,673,31509082,Wonder-Boy,LexGrey,"São Paulo, Brasil",Wed Apr 15 20:25:50 +0000 2009,hbomax,hbo max
Sera que o jogo vai passar na HBO max ?,2021-10-20 13:11:03,1450811803911528458,0,0,,,Twitter for iPhone,pt,117,1168694055674494983,Cami 💚,Carendeiro1914,"Sao Paulo, Brazil",Tue Sep 03 01:16:04 +0000 2019,hbomax,hbo max
"O casamento musical de James Taylor e Carole King ganha um documentário - que será no mínimo antológico.
https://t.co/j9I0MR0xk6",2021-10-20 13:03:21,1450809867950776326,2,24,,,Twitter for Android,pt,5041,8201582,Serjones,Serjones,"São Paulo, Brasil",Wed Aug 15 11:24:53 +0000 2007,hbomax,hbo max
ESSA AMIZADE!😍 ‘Carole King e James Taylor: Just Call Out My Name’: CNN e HBO Max estão produzindo documentário sob… https://t.co/0cYkR0GGaN,2021-10-20 12:40:43,1450804170290774018,0,5,,,Twitter for iPhone,pt,3830,4442492673,Nerd Site,nerd_site,"São Paulo, Brasil",Thu Dec 10 23:43:05 +0000 2015,hbomax,hbo max
@HBOMaxBR Quando chega a parte 3 na Hbo max ?,2021-10-20 12:15:37,1450797855409688584,0,0,HBOMaxBR,,Twitter for Android,pt,54,3242837505,cesinha,cesarsantosdeo1,Osasco ,Sat May 09 03:14:31 +0000 2015,hbomax,hbo max
@pauloheiden @psxbruno @Hightowerbranco @cafe_tapioca Bom ponto! Hoje so assino hbo max e olhe la por exemplo...,2021-10-20 12:01:46,1450794370307870721,0,3,pauloheiden,,Twitter for Android,pt,76,780787853068374020,Castelo,castelarbr,"São Paulo, Brasil",Tue Sep 27 15:15:05 +0000 2016,hbomax,hbo max
"@rdstyler1 Hbo max, irmão",2021-10-20 10:26:57,1450770508883050498,0,1,rdstyler1,,Twitter for iPhone,pt,494,365693399,Vitao,Vitao_hmf,"Grajaú, São Paulo",Wed Aug 31 21:29:02 +0000 2011,hbomax,hbo max
'Mil Colmilhos': Nova série de terror da HBO Max ganha trailer arrepiante; Confira! - https://t.co/RyWLLpS8Vl https://t.co/Hn97yfazZp,2021-10-20 09:50:05,1450761229895708676,0,9,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
'Paraíso': Série de suspense da HBO Max ganha novas imagens promocionais; Confira! - https://t.co/zpwqKrFr5Z https://t.co/ZYPL9cYVSg,2021-10-20 09:43:17,1450759518904897536,0,6,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
@tbbtbrasiI Não tem dublado já disponível no HBO MAX?,2021-10-20 04:29:47,1450680622863822851,0,0,tbbtbrasiI,,Twitter for Android,pt,83,3375716524,Wagner Junior,wagnerrjr9,"São Paulo, Brasil",Tue Jul 14 12:36:24 +0000 2015,hbomax,hbo max
Alguém me passa uma conta na hbo max ? Eu empresto s da Disney,2021-10-20 03:53:45,1450671555600654339,0,1,,,Twitter for Android,pt,1230,1076346759679496194,Adriel 🦋,aprayertosunset,La la land,Sat Dec 22 05:20:39 +0000 2018,hbomax,hbo max
"É exatamente isso que o entretenimento com esporte tava precisando. Achou ruim, assina o HBO MAX hahahahaha
O SBT é… https://t.co/P9gnocVjGu",2021-10-20 03:51:41,1450671036815613956,0,1,,,Twitter for Android,pt,387,53746375,Greg Gonçalves🇧🇷,Sr_Greg,Embu Guaçu/SP,Sat Jul 04 19:52:35 +0000 2009,hbomax,hbo max
"🔴IT'S MATCHDAY!🔴
🆚️Atalanta BC 
🏆UEFA Champions League - Fase de Grupos - 3ª rodada 
🏟Old Trafford 
⏰16:00 (horário… https://t.co/W0f6zZK7ce",2021-10-20 03:00:09,1450658066706444294,1,8,,,Twitter for Android,pt,802,1344344690796191747,Daily United Brasil,DailyUnitedBR,"São Paulo, Brasil.",Wed Dec 30 18:09:03 +0000 2020,hbomax,hbo max
"Boa! Pago Netflix, Spotify, YouTube Premium e HBO Max. Pego emprestado globo play, Disney e Amazon Prime.
Se alguém… https://t.co/peUlloxLeD",2021-10-20 02:46:09,1450654544799715329,0,1,,,Twitter for Android,pt,676,14492194,Karina 🤙🏻,senhorita_k,"São Paulo, Brasil",Wed Apr 23 12:09:35 +0000 2008,hbomax,hbo max
@GustavinPlus por isso prefiro a HBO Max kkkkk,2021-10-20 02:30:47,1450650675919179778,0,0,GustavinPlus,,Twitter for Android,pt,276,1432694735261642752,.,kaislva,,Tue Aug 31 13:20:29 +0000 2021,hbomax,hbo max
hbo max coloque a função de acelerar os filmes ou terei que assinar o netflix,2021-10-21 05:04:37,1451051778284343297,0,0,,,Twitter for Android,pt,808,3836361509,dorminhoca,mixcjele,"São Paulo, Brasil",Thu Oct 01 19:54:13 +0000 2015,hbomax,hbo max
HBO max tão gostosinho pra assistir alguma animação do batman 🥰,2021-10-21 04:40:14,1451045640868401152,0,0,,,Twitter for Android,pt,211,958043757043122177,Edu Pinheiro,Churkill,"São Paulo, Brasil",Mon Jan 29 18:26:46 +0000 2018,hbomax,hbo max
"@PitboyFullWar @Dc_da_depressao Warner pictures, HBO e HBO MAX  não são os mesmos departamentos da Warner TV e CW",2021-10-21 03:18:59,1451025194022223873,0,0,PitboyFullWar,,Twitter for Android,pt,21,1162132213762330626,bleer,MuriloO55277245,"São Paulo, Brasil",Thu Aug 15 22:41:25 +0000 2019,hbomax,hbo max
Prendam já quem fez a legenda do HBO MAX,2021-10-21 01:00:51,1450990431760683012,0,2,,,Twitter for Android,pt,66,1651640168,Victor℗,victorhengles,"São Paulo, Brasil",Wed Aug 07 00:47:34 +0000 2013,hbomax,hbo max
hbo max é todo bugado mo odio,2021-10-21 00:26:06,1450981686909587460,0,1,,,Twitter for iPhone,pt,547,954207553428361217,giovannaaaaa,gii_granito,"São Paulo, Brasil",Fri Jan 19 04:23:03 +0000 2018,hbomax,hbo max
assistindo o stand up da chelsea handler pra hbo max nós mulheres brancas alcoolizadas precisamos nos apoiar,2021-10-21 00:24:55,1450981388912635906,0,0,,,Twitter for Android,pt,1090,1113278526260764672,sam,samscrito,são paulo,Wed Apr 03 03:14:19 +0000 2019,hbomax,hbo max
hbo max é ruim demais.,2021-10-21 00:24:23,1450981254950752264,0,0,,,Twitter for iPhone,pt,1059,299404729,samy,lmjsamz,Honeymoon avenue,Mon May 16 01:23:11 +0000 2011,hbomax,hbo max
"DC FANDOME 2021: Ação, reencontros e estreias que você pode reviver agora na HBO Max.

Saiba mais⬇… https://t.co/NFe857ouq3",2021-10-21 00:09:27,1450977495294042115,0,0,,,Twitter for Android,pt,104,754838533009965056,ParsaGeeks,ParsaGeeks,"São Paulo, Brasil",Mon Jul 18 00:41:45 +0000 2016,hbomax,hbo max
Lançamentos da HBO Max na semana (20/10/2021) https://t.co/hnYKpzcltJ,2021-10-20 22:51:02,1450957762230251529,0,12,,,canalte.ch,pt,263214,554182536,Canaltech,canaltech,"São Paulo, Brasil",Sun Apr 15 05:28:53 +0000 2012,hbomax,hbo max
"@luizzzpereira sim!! acho que vou mudar pro hbo max, tortura nao é entretenimento",2021-10-20 22:30:29,1450952589122617346,0,1,luizzzpereira,,Twitter for iPhone,pt,4577,1267567892,mai,joaquinpiquerrz,"São Paulo, Brasil",Thu Mar 14 17:26:35 +0000 2013,hbomax,hbo max
"@wbpictures_br Quer dizer, HBO Max kkkk",2021-10-20 22:23:14,1450950766974361606,0,0,BrunoMaltus,,Twitter for iPhone,pt,110,3273288969,Bruno Malta,BrunoMaltus,"Sao Paulo, Brazil",Sun May 17 13:52:12 +0000 2015,hbomax,hbo max
"A HBO MAX não é o melhor streaming à toa. Continuo achando a empreitada improvável, mas torcendo para morder a líng… https://t.co/4VEm5SvvmH",2021-10-20 02:23:42,1450648893671231488,0,0,,,Twitter for Android,pt,1425,79831599,Reinaldo Glioche,rglioche,"São Paulo, Brasil",Sun Oct 04 21:13:20 +0000 2009,hbomax,hbo max
moh cota capengando p ver a serie e descobri q tenho hbo max hj🤡,2021-10-20 01:54:39,1450641580411531266,0,1,,,Twitter for iPhone,pt,159,1156660917104533507,Gabs,gabs07099,"Sao Paulo, Brazil",Wed Jul 31 20:20:27 +0000 2019,hbomax,hbo max
EM NOVA CASA ➥ HBO Max oficializa contratação de ex-globais Flávia Lacerda e Joana Jabace https://t.co/Sl3rKwpyJD Veja Mais no @RD1Oficial,2021-10-20 01:11:02,1450630605104992258,0,3,,,PUBLICADORrd1,pt,138148,123706369,RD1 - 13 Anos: Tudo sobre TV e Famosos,rd1oficial,"São Paulo, SP",Wed Mar 17 00:17:04 +0000 2010,hbomax,hbo max
"Fiz mais um esquema de streaming e agora consegui HBO Max nessa caralha
Bora ver essas séries finalmente https://t.co/b5AZtXG6wk",2021-10-20 01:05:59,1450629335493353472,0,2,,,Twitter for Android,pt,73,770031229144104962,Tiago sem H,tiagoksilveira,"Guarulhos, Brasil",Sun Aug 28 22:52:07 +0000 2016,hbomax,hbo max
A terceira temporada de #Succession estreiou no último domingo e a #HBOMax mandou esse kit lindo para promover a su… https://t.co/OzmYphDleY,2021-10-20 00:36:18,1450621865832103936,1,9,,,Twitter for Android,pt,68509,358266520,Séries em Cena,seriesemcena,São Paulo,Fri Aug 19 17:04:40 +0000 2011,hbomax,hbo max
"bem que a HBO Max podia deixar fazer downloads no cartão de memória. não dá pra baixar 1 episódio, muito menos film… https://t.co/zYhN4WtQTe",2021-10-20 00:34:08,1450621317821120512,0,2,,,Twitter for Android,pt,461,1077593109830209537,Nathan🚬,NathanVit0r,"São Paulo, Brasil",Tue Dec 25 15:53:12 +0000 2018,hbomax,hbo max
passa a sua conta no HBO Max e eu digo o que acho de vc https://t.co/IEKiyzsdNA,2021-10-20 00:33:05,1450621054926393345,0,2,,,Twitter for Android,pt,72,1232481360377532416,ana gabi e outras 589 pessoas,gabiisoffo,"São Paulo, Brasil",Wed Feb 26 01:43:58 +0000 2020,hbomax,hbo max
"Como ontem foi punk, hoje eu escolhi um filme mais leve, ""As Bruxas de Eastwick"" (1987). Tá na HBO Max.",2021-10-20 00:33:03,1450621048471359490,0,1,,,Twitter for Android,pt,756,37066591,Mariana 👻🦇🎃,fairy_of_oz,Brazil,Fri May 01 22:50:30 +0000 2009,hbomax,hbo max
Vou dar play em alguma animação da DC na Hbo Max. N sei qual vejo. https://t.co/LH8OoknK4F,2021-10-20 00:27:06,1450619550018330625,0,0,,,Twitter for iPhone,pt,272,1176505171607740421,caos ✨ estelar,casimigo,São Paulo,Tue Sep 24 14:34:32 +0000 2019,hbomax,hbo max
"Dica no HBO Max: 'Aqueles Que Me Desejam a Morte' ⭐⭐⭐⭐

Filme desse ano e recente na plataforma. Fui assistir desco… https://t.co/oBdIOZMBXE",2021-10-20 00:03:38,1450613643872247813,0,2,,,Twitter for Android,pt,182,2562291224,Canal Aquele Filme,BlogAqueleFilme,"São Paulo, Brasil",Wed Jun 11 23:46:21 +0000 2014,hbomax,hbo max
pelo jeito só vou conseguir assistir legendado pela hbo max,2021-10-19 23:45:49,1450609160517730307,0,0,yoncechalamet,,Twitter for Android,pt,1014,3178609198,gle,yoncechalamet,"São Bernardo do Campo, Brasil",Sat Apr 18 04:02:26 +0000 2015,hbomax,hbo max
"Anteriormente do canal Epix, a série Pennyworth passará a ser exclusiva da HBO Max em sua 3ª temporada, atualmente… https://t.co/vDtyGRETdV",2021-10-19 22:41:36,1450592999864512514,0,1,,,Twitter Web App,pt,556,1034204589791305734,"Fala, Animal!",FalaAnimalSite,"São Paulo, Brasil",Mon Aug 27 22:22:43 +0000 2018,hbomax,hbo max
"Assistam ""The Jinx"", HBO Max. Pqp. Que fodaaaa",2021-10-19 22:34:56,1450591321782202377,0,0,,,Twitter for Android,pt,287,156071103,Vicenzo Bianchini,Vbianchini,"São Paulo, Brasil",Tue Jun 15 23:18:54 +0000 2010,hbomax,hbo max
HBO Max no PS4 rodando suave. Muito bom. Completamente diferente do app mobile e do Tablet.,2021-10-19 22:22:21,1450588154273148931,0,0,,,Twitter for iPhone,pt,379,16040556,Cesar Augusto Rodrigues 🔴⚫️,cesarrc,Sao Paulo,Fri Aug 29 10:58:15 +0000 2008,hbomax,hbo max
"Últimas: HBO Max divulga o trailer oficial da série de suspense ""Mil Colmilhos"" https://t.co/sqXsk0EDbg",2021-10-19 22:06:51,1450584253507543049,0,0,,,TV Magazine,pt,6523,23112802,TV Magazine,tvmagazine,São Paulo,Fri Mar 06 20:20:10 +0000 2009,hbomax,hbo max
"@alnlynx @SeriesTWBZ Triste, e pior que nem tem como o HBO Max salvar a série dela",2021-10-19 22:06:30,1450584168002375683,0,0,alnlynx,,Twitter for iPhone,pt,24176,785669367912468480,𝘀𝗲𝘁𝗵 ४,sethnakin,"São Paulo, Brasil",Tue Oct 11 02:32:29 +0000 2016,hbomax,hbo max
"A estreia de Duna, com Timothée Chalamet e Zendaya, na HBO Max foi antecipada! Confira tudo que sabemos sobre o fil… https://t.co/2kB7MX9KDL",2021-10-19 22:05:12,1450583838619574274,0,13,,,Twitter Web App,pt,706650,10877272,Rolling Stone Brasil,rollingstoneBR,"São Paulo, Brasil",Wed Dec 05 17:38:18 +0000 2007,hbomax,hbo max
Últimas: HBO Max divulga trailer de documentário sobre casamentos infantis no Brasil https://t.co/CKpddi0lQc,2021-10-19 22:04:02,1450583544158433283,0,0,,,TV Magazine,pt,6523,23112802,TV Magazine,tvmagazine,São Paulo,Fri Mar 06 20:20:10 +0000 2009,hbomax,hbo max
hbo max vai pro ps4 logo pfv eu quero ve desenho da DC,2021-10-19 22:04:00,1450583539158855680,0,0,,,Twitter for iPhone,pt,101,1195515253649530880,gabriel matos,gmtxz_,"São Paulo, Brasil",Sat Nov 16 01:33:54 +0000 2019,hbomax,hbo max
"Ouse pôr os pés no inferno com o 1º trailer da série colombiana da HBO Max, “Mil Colmilhos” https://t.co/jGpgFsjpAt",2021-10-19 21:53:18,1450580845266407434,0,0,,,WordPress.com,pt,101,1227990209570263040,Nerd Recomenda,NerdRecomenda,São Paulo,Thu Feb 13 16:17:52 +0000 2020,hbomax,hbo max
Vantagem do hbo max é que vai passar tudo os jogos da champions,2021-10-19 20:56:01,1450566430034997257,0,1,,,Twitter for Android,pt,502,4508803995,Bárbara ⓟ,bgarcia_s,"Guarulhos, Brasil",Thu Dec 17 01:42:53 +0000 2015,hbomax,hbo max
Infelizmente Y conseguiu fazer o oitavo episódio só com as pessoas mais chatas sendo ainda mais chatas. Não tinha c… https://t.co/2NO9Zq8FMv,2021-10-19 20:41:15,1450562711339905031,0,0,,,Twitter for Android,pt,5678,15635728,grace jonas,xonas,"São Paulo, Brasil",Mon Jul 28 18:38:31 +0000 2008,hbomax,hbo max
a jovem jornalista que paga hbo max spotify e prime video mas não assina nenhum jornal,2021-10-19 20:37:57,1450561883099045889,0,2,,,Twitter Web App,pt,440,60162846,marina #MarcoTemporalNão,marinavieirasou,"São Paulo, Brasil",Sat Jul 25 22:16:00 +0000 2009,hbomax,hbo max
os jogos da Champions sendo transmitidos pelo HBO Max e eu procurando no Star+ 🤡🤡,2021-10-19 20:09:04,1450554612658970635,0,0,,,Twitter for iPhone,pt,284,224072349,adson,adson,"São Paulo, Brasil",Wed Dec 08 02:29:43 +0000 2010,hbomax,hbo max
"O documentário irá focar na tour mundial da dupla, chamada 'Troubadour Reunion Tour' https://t.co/qPKTDj1IyA",2021-10-19 20:07:23,1450554190661627913,1,12,,,Hootsuite Inc.,pt,1808023,29913589,Revista ISTOÉ,RevistaISTOE,"São Paulo, SP, Brasil",Thu Apr 09 03:49:20 +0000 2009,hbomax,hbo max
O app do HBO Max deixa muito a desejar. Mas o streaming da Champions que ele oferece é o melhor que já apareceu. Haja banda!,2021-10-19 20:02:10,1450552875525021701,0,0,,,Twitter Web App,pt,570,14665148,Marcos Lavieri,lavieri,São Paulo,Mon May 05 21:24:03 +0000 2008,hbomax,hbo max
"Com 20tão na HBO max vc pode ver todos os jogos da Champions, com os melhores times e jogadores do mundo (Além dos… https://t.co/lDDJ4bwCqn",2021-10-19 19:52:31,1450550447857618948,0,0,,,Twitter for Android,pt,10,941676245808484353,GabsFratucci,GabsFratucci,"Santo André, Brasil",Fri Dec 15 14:28:07 +0000 2017,hbomax,hbo max
Ah... QUE SHOW É O SINAL DA HBO MAX!!! Meu SONHO DE CONSUMO é o sinal da HBO com o catálogo do Star+,2021-10-19 19:43:47,1450548252575780870,0,2,,,Twitter for Android,pt,43,210134069,Vando Monteiro,vandokajuru,"São Paulo, Brasil",Sat Oct 30 17:10:50 +0000 2010,hbomax,hbo max
"Narrador: vai perder esse jogão do PSG exclusivo na HBO Max ??

Eu assistindo no mul**can*is: 😳",2021-10-19 19:42:41,1450547972152901636,0,0,,,Twitter Web App,pt,182,1299521129820950533,💅🏾,enzo___teodoro,"São Paulo, Brasil",Sat Aug 29 01:36:07 +0000 2020,hbomax,hbo max
"baita escolha que fiz no hbo max. queria estar assistindo full, mas como sonzinho de fundo funciona bem https://t.co/gZOz2XOzMJ",2021-10-19 19:39:05,1450547066439098374,0,0,,,Twitter for iPhone,pt,722,700191420,Matheus,matheuslongo,"São Paulo, Brasil",Tue Jul 17 02:16:53 +0000 2012,hbomax,hbo max
"Impossível assistir um futebolzin que seja na HBO Max.

O jeito é recrutar todos os jogadores de LoL do Brasil pra… https://t.co/0Q7TKfJrvt",2021-10-19 19:34:51,1450546002839154692,0,2,,,Twitter for iPhone,pt,2187,15869623,renato bueno,buenout,"Sao Paulo, Brazil",Sat Aug 16 01:16:09 +0000 2008,hbomax,hbo max
@luizz_antunes hbo max ta bem dhr pela velocidade de estreia dos filmes do cinema/séries e por tbm ter como assistir a champions por lá,2021-10-19 19:19:19,1450542091956801538,0,0,luizz_antunes,,Twitter for iPhone,pt,1111,3355449063,𝖓𝖆𝖙𝖆𝖓,_natantenorio,"Mauá, São Paulo",Thu Jul 02 18:09:16 +0000 2015,hbomax,hbo max
Pro HBO Max ser perfeito só falta um modo mosaico com os jogos da Champions League,2021-10-19 19:16:24,1450541359790702592,0,0,,,Twitter for Android,pt,109,336681006,the last of gus,guu_oliveira16,Ribeirão Pires,Sat Jul 16 18:28:35 +0000 2011,hbomax,hbo max
alguém afim de trocar uma conta da hbo max ou do prime por uma netflix?????????,2021-10-19 19:11:00,1450540000743993347,0,1,,,Twitter for Android,pt,434,1418355706307256321,giovanna,xserenequeen,,Thu Jul 22 23:42:21 +0000 2021,hbomax,hbo max
@marcot_mt @HBOMaxBR Todos os filmes headliners da Warner chegam no Brasil primeiro nos cinemas e 35 dias depois na HBO Max.,2021-10-19 19:03:08,1450538021091164184,0,1,marcot_mt,,Tweetbot for iΟS,pt,203574,9807852,Bruno Carvalho,ligadoemserie,São Paulo,Tue Oct 30 22:43:59 +0000 2007,hbomax,hbo max
Vai rolar a bola agora para PSG x RB Leipzig. Transmissão ao vivo do SBT e da TNT. O Space mostra Atlético de Madri… https://t.co/wFXni31qYS,2021-10-19 18:58:36,1450536881914007560,1,14,,,Twitter Web App,pt,13028,33547878,Allan Simon,allansimon91,"Santo André, São Paulo, Brasil",Mon Apr 20 15:23:12 +0000 2009,hbomax,hbo max
"@xurubofallenfag @ACMilan_Brasil HBO Max
Fute.max e Multi.canais não tavam funcionando até agora a pouco, mas quem… https://t.co/USnhcTSNgi",2021-10-19 18:55:59,1450536220962996233,0,2,xurubofallenfag,,Twitter Web App,pt,188,215837427,Carlos Jr 🔴⚫🇮🇹,ccgjunior,"Sao Paulo, Brazil",Mon Nov 15 01:47:51 +0000 2010,hbomax,hbo max
"Durante o DC Fandome foram divulgadas três artes conceituais da série animada My Adventures With Superman, apresent… https://t.co/JudmUiOM7j",2021-10-19 18:35:06,1450530964539691008,0,1,,,Twitter Web App,pt,556,1034204589791305734,"Fala, Animal!",FalaAnimalSite,"São Paulo, Brasil",Mon Aug 27 22:22:43 +0000 2018,hbomax,hbo max
Assistir Porto x Milan AO VIVO Online e de Graça | HBO Max https://t.co/aGxf6lncp4,2021-10-19 18:31:35,1450530079931392001,0,1,,,WordPress.com,pt,822,52570979,Nitro News Brasil,NitroNewsBrasil,são paulo,Wed Jul 01 00:15:27 +0000 2009,hbomax,hbo max
"Trailer de “Apenas Meninas”, documentário que retrata a realidade de casamentos infantis no Brasil https://t.co/WWu5YEUzXf",2021-10-19 17:50:19,1450519694281256961,0,0,,,WordPress.com,pt,101,1227990209570263040,Nerd Recomenda,NerdRecomenda,São Paulo,Thu Feb 13 16:17:52 +0000 2020,hbomax,hbo max
"agora o app da HBO Max simplesmente não deixa eu assistir o jogo da champions no PS4, diz que não suporta, parabéns… https://t.co/pem7F9HqRN",2021-10-19 16:34:37,1450500644209561606,0,7,,,Twitter for iPhone,pt,279,888096532603469824,Coghi,DanielCoghi_sfc,"Sao Paulo, Brazil",Thu Jul 20 18:01:28 +0000 2017,hbomax,hbo max
"É hora de Brugge x Manchester City. Jogão num dos grupos mais embolados até aqui. Estou nessa com @brunoformiga, Gu… https://t.co/Hm6N4w3WEk",2021-10-19 16:24:37,1450498128910688265,3,240,,,Twitter for Android,pt,156983,40135517,Jorge Iggor,jorgeiggor,São Paulo,Fri May 15 00:56:08 +0000 2009,hbomax,hbo max
"amei que dublaram a quarta temporada de young justice e a terceira ficou com deus 

hbo max me da nervoso",2021-10-19 15:05:12,1450478144373334024,0,3,,,Twitter for iPhone,pt,835,131070111,Ichi Sakura,Iichisakura,"São Paulo, Brasil",Fri Apr 09 05:08:29 +0000 2010,hbomax,hbo max
Pensando seriamente em cancelar a Disney+ e HBO max…nem tô usando mais,2021-10-19 13:39:47,1450456645205696524,0,0,,,Twitter for iPhone,pt,476,324496220,gabs 📍,GaaaaaabSilva,"Mauá, São Paulo",Sun Jun 26 18:35:44 +0000 2011,hbomax,hbo max
"@febrandalise quero ver! tem na hbo max, né?",2021-10-19 13:02:32,1450447270915317768,0,1,febrandalise,,Twitter Web App,pt,237,3463182623,Macla Lucci 🌈,Tinysmallkid,"São Paulo, Brasil",Fri Aug 28 00:53:41 +0000 2015,hbomax,hbo max
Últimas: HBO Max anuncia a contratação de ex-diretoras da Globo https://t.co/54M7Cj7Lvn,2021-10-19 12:56:02,1450445638618042368,0,0,,,TV Magazine,pt,6523,23112802,TV Magazine,tvmagazine,São Paulo,Fri Mar 06 20:20:10 +0000 2009,hbomax,hbo max
"HBO Max parece que vai ser simultâneo (apesar que é dia 21 no cinema)

https://t.co/57uqQiA2V6",2021-10-19 12:55:10,1450445420702863362,0,5,Capyvara,,Twitter Web App,pt,20335,44874948,Marcelo Oliveira,Capyvara,São Paulo,Fri Jun 05 11:49:54 +0000 2009,hbomax,hbo max
